
लगा	O
देंगे	O
ऐसे	O
,	O

okay	B-repair_R
like	I-repair_R
now	I-repair_R
you	I-repair_R
pass	I-repair_R
for	I-repair_R
example	I-repair_R
in	I-repair_R
it	I-repair_R
then	I-repair_R
after	I-repair_R
that	I-repair_R
what	I-repair_R
you	I-repair_R
mean	I-repair_R
next	I-repair_R
process	I-repair_R
will	I-repair_R
be	I-repair_R
how	I-repair_R
your	I-repair_R
career	I-repair_R
will	I-repair_R
start	I-repair_R
means	I-repair_R
what	I-repair_R
will	I-repair_R
be	I-repair_R
your	I-repair_R
second	I-repair_R
हुं	B-edit_R
okay	B-Alteration
जैसे	B-Alteration
अभी	B-Alteration
आप	B-Alteration
for	B-Alteration
example	B-Alteration
इसमें	B-Alteration
pass	B-Alteration
हो	B-Alteration
जाते	B-Alteration
हो	B-Alteration
तो	B-Alteration
उसके	B-Alteration
बाद	B-Alteration
फिर	B-Alteration
आप	B-Alteration
मतलब	B-Alteration
आगे	B-Alteration
क्या	B-Alteration
process	B-Alteration
रहेगा	B-Alteration
आपका	B-Alteration
career	B-Alteration
का	B-Alteration
कैसे	B-Alteration
starting	B-Alteration
होगी	B-Alteration
मतलब	B-Alteration
आगे	B-Alteration
दुसरा	B-Alteration
step	B-Alteration
क्या	B-Alteration
रहेगा	B-Alteration
आपका	B-Alteration
?	B-Alteration

हम्म	O
आगे	O
फिर	O
ba	O
,	O
bed	O
करूंगी	O
फिर	O
उसको	O
complete	O
करने	O
के	O
बाद	O
फिर	O
वही	O
competition	O
base	O
यही	O
है	O
कि	O
government	O
ही	O
चाहिए	O
job	O
उसकी	O
पूरी	O
तैयारी	O
करनी	O
है	O
,	O

okay	O
,	O

जो	O
भी	O
छोटे	O
मोटे	O
competition	O
fight	O
होंगे	O
सबके	O
exam	O
डालना	O
तैयारी	O
करना	O
मेरा	O
तो	O
ये	O
हे	O
कि	O
पढाई	O
पढ़ाई	O
मतलब	O
क्योंकि	B-repeat_R
पढ़ाई	I-repeat_R
के	I-repeat_R
बिना	I-repeat_R
क्योंकि	B-Alteration
पढ़ाई	I-Alteration
के	I-Alteration
बिना	I-Alteration
कुछ	O
है	O
ही	O
नहीं	O
,	O

आप	O
कोनसी	O
हाँ	O
वो	O
भी	O
है	O
आप	O
अभी	O
आप	O
कोनसी	O
category	O
में	O
आते	O
हो	O
?	O
okay	O
but	O
मैंने	O
तो	O
सुना	O
है	O
कि	O
general	O
वालों	O
को	O
सरकारी	O
job	O
मिलना	O
थोड़ा	O
मुश्किल	O
हो	O
जाता	O
है	O
,	O

general	O
,	O
नहीं	O
ऐसा	O
कुछ	O
नहीं	O
हे	O
obc	O
वालों	O
को	O
जितना	O
होता	O
है	O
उतना	O
ही	O
अब	O
general	O
वालों	O
को	O
भी	O
हो	O
गया	O
पहले	O
कहते	O
थे	O
कि	O
ten	O
percentage	O
है	O
general	O
वालों	O
के	O
लिए	O
but	O
,	O
मैंने	O
भी	O
पुछा	O
दो	O
तीन	O
जनों	O
से	O
उन्होंने	O
कहा	O
नहीं	O
ऐसा	O
कुछ	O
भी	O
नहीं	O
हे	O
जितना	O
obc	O
वालों	O
के	O
लिए	O
है	O
उतना	O
ही	O
general	O
वालों	O
के	O
लिए	O
है	O
,	O

okay	O
वो	O
अभी	O
तो	O
जैसे	O
मैं	O
private	O
नौकरी	O
search	O
कर	O
रहा	O
हूँ	O
आपके	O
accor	B-repair_R
नहीं	B-edit_R
according	B-Alteration
मुझे	O
private	O
में	O
ही	O
जाना	O
चाहिए	O
या	O
फिर	O
मैं	O
भी	O
सरकारी	O
exam	O
कि	O
तैयारी	O
करनी	O
चाहिए	O
?	O

हम्म	O
नहीं	O
अगर	O
आप	O
पढ़ाई	O
में	O
मतलब	O
interest	O
है	O
आपकों	O
study	O
वगैरह	O
करने	O
में	O
तो	O
आप	O
कर	O
सकते	O
हो	O
government	O
की	O
तैयारी	O
और	O
बहुत	O
से	O
होते	O
हैं	O
ना	O
कि	O
जो	O
पढ़ाई	O
छोड़	O
देते	O
है	O
पढ़ना	O
अच्छा	O
नहीं	O
लगता	O
किसी	O
को	O
वो	O
private	O
job	O
को	O
करना	O
पसंद	O
करते	O
है	O
,	O

हम्म	O
yes	O
,	O

कुछ	O
अपनी	O
subject	O
को	O
लेके	O
करते	O
मतलब	B-pet_R
हैं	O
जैसे	O
कि	O
मतलब	B-pet_R
बहुत	O
सारे	O
मतलब	B-pet_R
commerce	O
लेते	O
हैं	O
accounting	O
मतलब	B-pet_R
वगैरा	O
bank	O
वगैरा	O
इनका	O
करते	O
हैं	O
।	O

हाँ	O
,	O

अः	B-filler_R
okay	O
तो	O
अभी	O
जैसे	O
मैं	O
यह	O
कह	O
रहा	O
अः	B-filler_R
था	O
कि	O
जैसे	O
अभी	O
मैं	O
अभी	O
जो	O
आप	O
हुं	B-filler_R
cet	O
का	O
ये	O
हुं	B-filler_R
exam	O
हुं	B-filler_R
दे	O
रहे	O
हो	O
government	O
का	O
उसमें	O
,	O

हम्म	O

मैं	O
कब	O
apply	O
करना	O
चाहिए	O
मतलब	O
मुझे	O
भी	O
apply	O
करना	O
है	O
तो	B-repeat_R
मैं	I-repeat_R
कब	I-repeat_R
तो	B-Alteration
मैं	I-Alteration
कब	I-Alteration
कर	O
सकता	O
हूं	O
?	O

उसकी	O
तो	O
last	O
date	B-repeat_R
निकल	I-repeat_R
गई	I-repeat_R
date	B-Alteration
निकल	I-Alteration
गई	I-Alteration
अब	O
तो	O
नहीं	O
हो	O
पाएगा	O
उसपे	O
,	O

तो	O
next	O
year	O
कब	O
कर	O
सकता	O
हूं	O
मैं	O
?	O

ये	O
इसका	O
exam	O
होएगा	O
ना	O
अभी	O
feb	O
में	O
होएगा	O
,	O
twelfth	O
base	O
वालों	O
का	O
feb	O
में	O
होयगा	O
फिर	O
उसके	O
थोड़े	O
time	O
बाद	O
वाले	O
graduation	O
वालों	O
का	O
हो	O
जायेगा	O
फिर	O
दुबारा	O
निकलेगी	O
इसकी	O
vacancy	O
तब	O
डाल	O
सकतें	O
हों	O
आप	O
इसका	O
form	O
,	O

,	O
मतलब	O
ये	O
next	O
year	O
ही	O
हों	O
पाएगा	O
मतलब	O
possible	O
अगर	O
मुझे	O
इसका	O
exam	O
देना	O
है	O
,	O

हां	O
उससे	O
भी	O
पहले	O
बहुत	O
सारे	O
निकले	O
थे	O
अभी	O
ldc	O
का	O
निकला	O
था	O
बहुत	O
सारो	O
ने	O
ldc	O
का	O
भी	O
भरा	O
था	O
बहुत	O
सारे	O
निकलते	O
रहते	O
हैं	O
वैसे	O
आप	O
किसी	O
भी	O
social	O
media	O
पे	O
किसी	O
भी	O
एक	O
ऐसी	O
website	O
से	O
connect	O
हो	O
जाओ	O
,	O
जिससे	O
कि	O
government	O
की	O
आपको	O
proper	O
news	O
मिलती	O
रहेगी	O
की	O
कौन	O
सी	O
कब	O
vacancy	O
निकल	O
गई	O
है	O
आप	O
आराम	O
से	O
भर	O
सकते	O
हो	O
,	O

हुं	B-filler_R
तो	O
अभी	O
तो	O
अः	B-filler_R
जैसे	O
मैंने	O
अभी	O
private	O
नौकरी	O
हुं	B-filler_R
भी	O
search	O
कर	O
रहा	O
था	O
तो	O
एक	O
मेरे	O
friend	O
ओह	B-filler_R
ने	O
अ	B-filler_R
मुझे	O
सलाह	O
दी	O
थी	O
कि	O
अगर	O
आपको	O
job	O
चाहिए	O
,	O

हम्म	O

अरे	B-false_R
,	I-false_R
जल्दी	O
से	O
जल्दी	O
आपको	O
job	O
चाहिए	O
तो	O
आप	O
किसी	O
consultancy	O
में	O
जाके	O
बात	O
कर	O
सकते	O
हो	O
,	O

पता	O
नहीं	O
उसके	O
बारे	O
में	O
मुझे	O
कोई	O
knowledge	O
नहीं	O
है	O
,	O

अः	B-filler_R
ओह	B-filler_R
उन्होंने	O
ऐसा	O
बताया	O
था	O
कि	O
मुझे	O
कि	O
जैसा	O
कि	O
आप	O
consultancy	O
की	O
बात	O
बताई	O
थी	O
ओह	B-filler_R
उन्होंने	O
मुझे	O
अः	B-filler_R
मैं	O
अः	B-filler_R
गया	O
भी	O
उम्म	B-filler_R
था	O
consultancy	O
में	O
तो	O
वहां	O
जाकर	O
मेरी	O
बातचीत	O
हुई	O
उम्म	B-filler_R
एक	O
दो	O
अः	B-filler_R
जनों	O
से	O
एक	O
sir	O
थे	O
एक	O
ma	O
'	O
am	O
थे	O
,	O

हम्म	O

वहां	O
जाकर	O
उन्होंने	O
मुझे	O
सबसे	O
पहले	O
बोला	O
कि	O
आप	O
सबको	O
सबसे	O
पहले	O
one	O
thousand	O
का	O
registration	O
fee	O
जमा	O
कराना	O
होगा	O
,	O
and	O
जैसे	O
ही	O
आप	O
यह	O
जमा	O
करा	O
देते	O
हो	O
,	O

हम्म	O

तो	O
आप	O
हमारे	O
subscription	O
में	O
add	O
हो	O
जाओगे	O
आप	O
हमारा	O
subscription	O
ले	O
लोगे	O
consultancy	O
का	O
ये	O
life	O
time	O
होगा	O
जब	O
तक	O
आपकी	O
job	O
हां	O
yes	O
,	O

अच्छा	O
।	O

अच्छा	O
होगा	O
ऐसा	O
कुछ	O
,	O
होगा	O
ऐसा	O
कुछ	O
पर	O
मुझे	O
इसका	O
कुछ	O
ओह	B-filler_R
idea	O
नहीं	O
है	O
ज्यादा	O
ओह	B-filler_R
तर	O
ये	O
fraud	O
वाले	O
भी	O
उम्म	B-filler_R
होते	O
हैं	O
हुं	B-filler_R
अ	B-filler_R
कुछ	O
उनमें	O
पैसा	O
वगैरह	O
ले	O
,	O

,	O
नहीं	O
मतलब	O
ना	O
वो	O
जेसे	O
company	O
खोल	O
के	O
बैठे	O
तो	B-pet_R
हे	O
i	O
तो	B-pet_R
think	O
fraud	O
तो	O
नहीं	O
तो	B-pet_R
होंगे	O
then	O
तो	B-pet_R
उन्होंने	O
फिर	O
मुझे	O
बोला	O
कि	O
जैसे	O
आप	O
तो	B-pet_R
subscription	O
वगैरा	O
हेमारा	O
ले	O
तो	B-pet_R
लोगे	O
and	O
,	O

हम्म	O

उसके	O
बाद	O
आपको	O
हम	O
job	O
बताते	O
रहेंगे	O
जब	O
तक	O
आपकी	O
job	O
नहीं	O
मिल	O
जाती	O
आपको	O
तब	O
तक	O
हम	O
आपको	O
इसके	O
बारे	O
में	O
बताते	O
रहेंगे	O
and	O
then	O
जब	O
आपकी	O
job	O
लग	O
जाएगी	O
उसके	O
बाद	O
जैसे	O
ही	O
आपकी	O
first	O
salary	O
आएगी	O
,	O

हम्म	O

उसके	B-false_R
उपर	I-false_R
हम	I-false_R
लोग	I-false_R
नहीं	B-edit_R
अ	I-edit_R
तो	O
first	O
month	O
के	O
लिए	O
आपको	O
हमें	O
half	O
salary	O
pay	O
करनी	O
होगी	O
yes	O
,	O

i	B-false_R
अच्छा	O
,	O
होगा	O
ऐसा	O
कुछ	O
आप	O
try	O
कर	O
लेते	O
एक	O
बार	O
,	O

हां	O
जरूर	O
मैं	O
इसके	O
बारे	O
में	O
देखूंगा	O
और	O
search	O
करूंगा	O
इसके	O
बाद	O
आप	O
मुझे	O
कुछ	O
और	O
बता	O
सकते	O
हो	O
मतलब	O
job	O
के	O
लिए	O
मुझे	O
क्या	O
करना	O
चाहिए	O
?	O

i	B-false_R
have	I-false_R
job	O
के	O
लिए	O
normal	O
यही	O
है	O
अगर	O
आप	O
के	O
मतलब	O
accounting	O
वगैरा	O
में	O
है	O
तों	O
इसमें	O
कर	O
सकते	O
हो	O
,	O

okay	O
नहीं	O
जैसे	O
मैंने	O
तो	O
अभी	O
b	O
tech	O
तो	B-pet_R
के	O
अंदर	O
जैसे	O
अभी	O
मैंने	O
b	O
tech	O
के	O
अंदर	O
तो	B-pet_R
graduation	O
complete	O
किया	O
है	O
तो	O
फिर	O
तो	B-pet_R
तो	B-pet_R
,	O

जैसे	O
computer	O
base	O
पे	O
क्या	O
चीज	O
?	O
हम्म	O

accounting	O
बिलकुल	O
तो	B-pet_R
ही	O
अलग	O
subject	O
हो	O
तो	B-pet_R
जाएगा	O
तो	O
उसकी	O
पढ़ाई	O
तो	O
मुझे	O
वापस	O
से	O
तो	B-pet_R
करनी	O
पड़ेगी	O
,	O

तो	O
हां	O
आपको	O
इसी	O
field	O
में	O
करना	O
पड़ेगा	O
इसी	O
field	O
में	O
ढूंढ़नी	O
पड़ेगी	O
आपको	O
ऐसी	O
कोई	O
job	O
,	O

हां	O
वही	O
तो	O
तो	B-pet_R
मैं	O
भी	O
यही	O
सोच	O
रहा	O
था	O
कि	O
एक	O
तो	B-pet_R
बार	O
इधर	O
तो	B-pet_R
तो	B-pet_R
या	O
तो	O
consultancy	O
वालों	O
से	O
बात	O
तो	B-pet_R
करलु	O
और	O
एक	O
दो	O
मेरे	O
friend	O
भी	O
है	O
,	O

हम्म	O

मेरा	O
एक	O
friend	O
था	O
तो	O
उन्होंने	O
किसी	O
दूसरे	O
को	O
refer	O
किया	O
था	O
एक	O
multinational	O
company	O
में	O
अगर	O
एक	O
बार	O
reference	O
भी	O
अच्छा	O
मिल	O
जाता	O
है	O
,	O

अच्छा	O
,	O

तो	O
उसके	O
through	O
भी	O
अच्छी	O
job	O
लग	O
जाती	O
है	O
मतलब	O
मुझे	O
सुनाई	O
भी	O
दिया	O
था	O
ऐसा	O
एक	O
बार	O
,	O

हम्म	O
हां	O
हो	O
सकता	O
है	O
मैंने	O
भी	O
ऐसे	O
मतलब	B-pet_R
interview	O
मतलब	B-pet_R
एक	O
मतलब	B-pet_R
से	O
दो	O
तीन	O
मतलब	B-pet_R
companies	O
में	O
दिए	O
थे	O
मेरे	O
पास	O
भी	O
offer	O
आए	O
थे	O
जो	O
वहां	O
मतलब	B-pet_R
से	O
मतलब	B-pet_R
offer	O
आया	O
था	O
।	O

हाँ	O
,	O

okay	O
,	O

एक	O
calling	O
center	O
है	O
आकाश	O
मागनमा	O
से	O
भी	O
आया	O
था	O
पर	O
इस	O
field	O
में	O
जाना	O
ही	O
नहीं	O
है	O
करने	O
का	O
कोई	O
मतलब	O
नहीं	O
है	O
,	O

शरीर	B-false_R
पे	I-false_R
एक	I-false_R
वो	O
interview	O
आपका	O
selection	O
हो	O
गया	O
था	O
?	O

नहीं	O
वो	O
fresher	O
है	O
ना	O
main	O
यही	O
है	O
कि	O
सब	O
experience	O
मांगते	O
हैं	O
और	O
कभी	O
कुछ	O
काम	O
किया	B-repeat_R
नहीं	I-repeat_R
तो	I-repeat_R
fresher	I-repeat_R
किया	B-Alteration
नहीं	I-Alteration
तो	I-Alteration
fresher	I-Alteration
के	O
लिए	O
काफी	O
मुश्किल	O
है	O
ये	O
चीज	O
,	O

,	O
हां	O
वो	O
भी	O
हे	O
वो	O
भी	O
possibilities	O
है	O
।	O

मुझे	O
अ	B-filler_R
तो	O
मेरी	O
ओह	B-filler_R
friend	O
वगैरह	O
ने	O
बोला	O
था	O
वह	O
करती	O
है	O
अ	B-filler_R
ना	O
उन्होंने	O
बोला	O
था	O
कि	O
अः	B-filler_R
एक	O
बार	O
try	O
करने	O
में	O
कुछ	O
हुं	B-filler_R
नहीं	O
जा	O
रहा	O
अ	B-filler_R
करके	O
देखो	O
मैंने	O
किया	O
तो	O
वो	O
उम्म	B-filler_R
दिन	O
भर	O
अ	B-filler_R
waste	O
करना	O
और	O
उसके	O
बाद	O
payment	O
भी	O
उतनी	O
अच्छी	O
नहीं	O
मिलना	O
हुं	B-filler_R
,	O

हाँ	O
,	O

normally	O
आठ	O
हजार	O
रुपए	O
payment	O
वो	O
तो	O
फिर	O
दिन	O
भर	O
,	O

हाँ	O
वो	O
फिर	O
ज्यादा	O
बहुत	O
वह	O
फिर	O
बहुत	O
ज्यादा	O
ही	O
तो	B-pet_R
मुश्किलों	O
जाता	O
है	O
क्योंकि	O
तो	B-pet_R
i	O
think	O
आपको	O
morning	O
तो	B-pet_R
में	O
nine	O
o	O
'	O
clock	O
जाना	O
ही	O
तो	B-pet_R
पड़ता	O
है	O
तो	B-pet_R
और	O
आप	O
को	O
evening	O
हो	O
जाती	O
तो	B-pet_R
सात	O
तो	B-pet_R
मतलब	O
seven	O
तो	B-pet_R
o	O
'	O
clock	O
आते	O
घर	O
पे	O
,	O

हां	O
normally	O
दिन	O
भर	O
वहां	O
पे	O
बहस	O
करते	O
रहना	O
लोगों	O
को	O
समझाना	O
दिन	O
भर	O
waste	O
करना	O
energy	O
भी	O
करना	O
waste	O
फ़िर	O
भी	O
कुछ	O
हो	O
कुछ	O
ऐसा	O
मिलें	O
कि	O
जिससे	O
हां	O
लगे	O
भी	O
की	O
,	O
कितना	O
काम	O
किया	O
है	O
तो	O
अच्छी	O
payment	O
भी	O
मिले	O
पर	O
इतनी	O
अच्छी	O
मिलती	O
नहीं	O
है	O
,	O

वेसे	O
एक	O
तरीके	O
से	O
वहां	O
पे	O
ऐसा	O
हे	O
कि	O
आप	O
अगर	O
continue	O
भी	O
करोगे	O
तो	O
आप	O
एक	O
comfort	O
zone	O
में	O
आ	O
जाओगे	O
और	O
आपकी	O
growth	O
वही	O
पर	O
रुक	O
जाएगी	O
,	O

हम्म	O
हाँ	O
वो	O
है	O
,	O

तो	O
ऐसा	O
ही	O
है	O
वहां	O
पर	O
,	O

हाँ	O
वो	O
मेरी	O
काफी	O
friends	O
करती	O
हैं	O
वो	O
करते	O
सब	O
connect	O
हो	O
गये	O
वहां	O
पे	O
धिरे	O
करते	O
हैं	O
तों	O
वहां	O
पे	O
connect	O
हो	O
ही	O
जाते	O
सिख	O
जातें	O
हैं	O
normally	O
वहां	O
पर	O
है	O
न	O
कुछ	O
,	O

अच्छा	O
मतलब	O
अभी	O
,	O

एक	O
month	O
की	O
वो	O
देते	B-repeat_R
हैं	I-repeat_R
training	I-repeat_R
देते	I-repeat_R
देते	B-Alteration
हैं	I-Alteration
training	I-Alteration
देते	I-Alteration
हैं	O
सिखाते	O
है	O
कि	O
आपको	O
लोगों	O
से	O
केसे	O
बात	O
करनी	O
है	O
केसे	O
convince	O
करना	O
है	O
हाँ	O
फिर	O
,	O

तो	O
मतलब	O
हुं	B-filler_R
जेसे	O
ये	O
training	O
period	O
जो	O
रहता	O
है	O
उसके	O
अ	B-filler_R
पेसे	O
देते	O
ओह	B-filler_R
हैं	O
वो	O
लोग	O
या	O
फिर	O
वो	O
free	O
रहता	O
हुं	B-filler_R
है	O
?	O

नहीं	O
वो	O
first	O
month	O
free	O
रहता	O
है	O
उसमें	O
training	O
देते	O
हैं	O
फिर	O
देखते	O
हैं	O
कि	O
आप	O
वह	O
चीज	O
कर	O
पा	O
रहे	O
हो	O
कि	O
नहीं	O
कर	O
पा	O
रहे	O
हो	O
उसके	O
बाद	O
start	O
होती	O
है	O
salary	O
हाँ	O
,	O

okay	O
तो	O
अभी	O
अः	B-filler_R
जैसे	O
हम्म	O

तो	O
मतलब	O
देखा	O
जाये	O
तो	O
time	O
waste	O
ही	O
है	O
उसको	O
पुरा	O
एक	O
महीना	O
दो	O
और	O
फिर	O
नहीं	O
कर	O
पाए	O
अगर	O
कोई	O
मानो	O
नहीं	O
सिख	O
पाया	O
,	O
तो	O
फिर	O
तो	O
सभी	O
का	O
एक	O
महीना	O
भी	O
waste	O
हो	O
गया	O
कहीं	O
और	O
भी	O
नहीं	O
लगा	O
सकता	O
वो	O
ध्यान	O
,	O

हाँ	O
वो	O
भी	O
है	O
गलत	B-repair_R
हिसाब	I-repair_R
से	I-repair_R
time	I-repair_R
नहीं	B-edit_R
तो	I-edit_R
एक	B-Alteration
तरीके	I-Alteration
से	I-Alteration
time	I-Alteration
wasting	O
job	O
है	O
ये	O
तो	O
,	O

हम्म	O
ये	O
उनके	O
लिए	O
है	O
कि	O
भाई	O
हाँ	O
कि	O
study	O
नहीं	O
कर	O
सकते	O
मन	O
नहीं	O
है	O
और	O
normally	O
कोई	O
job	O
allow	O
नहीं	O
करते	O
parents	O
तो	O
भी	O
छोटा	O
मोटा	O
कुछ	O
करलो	B-repeat_R
करलो	B-Alteration
खुद	O
के	O
लिए	O
ऐसे	O
ही	O
है	O
,	O

हां	O
मतलब	O
life	O
में	O
ऐसा	O
जगह	O
पर	O
आके	O
रुक	O
जाते	O
हैं	O
वो	O
की	O
हाँ	O
आगे	O
कुछ	O
है	O
ही	O
नहीं	O
फिर	O
at	O
the	O
end	O
तो	O
उनको	O
यही	O
करना	O
है	O
ये	B-repeat_R
ये	B-Alteration
वो	O
वाली	O
चीज	O
है	O
,	O

हमारे	B-false_R
यहाँ	I-false_R
हम्म	O
यही	O
है	O
जब	O
मुझे	O
पता	O
चला	O
ना	O
हाँ	O
इस	O
job	O
के	O
लिए	O
मुझे	O
पता	O
पड़ा	O
तो	O
मैंने	O
भी	O
बताया	O
था	O
घर	O
पे	O
तब	O
मुझे	O
सब	O
ने	O
मना	O
कर	O
दिया	O
कि	O
कोई	O
जरुरत	O
नहीं	O
है	O
आराम	O
से	O
study	O
करो	O
अभी	O
,	O

हम्म	O

काफी	O
time	O
है	O
job	O
के	O
लिए	O
आगे	O
चलकर	O
तो	O
करनी	O
है	O
job	O
normally	O
अभी	O
तो	O
full	O
study	O
में	O
ध्यान	O
दो	O
,	O

सही	O
है	O
,	O
हां	O
वही	O
है	O
मतलब	O
अभी	O
आप	O
study	O
भी	O
कर	O
सकते	O
हो	O
and	O
normal	O
जेसे	O
आप	O
को	O
सरकारी	O
exam	O
कि	O
तैयारी	O
करनी	O
है	O
वह	O
भी	O
कर	O
सकते	O
हो	O
and	O
उस	O
पर	O
ज्यादा	O
से	O
ज्यादा	O
focus	O
करोगे	O
तो	O
एक	O
time	O
,	O

हम्म	O

आने	O
के	O
बाद	O
तुम्हें	O
भी	O
लग	O
जाती	O
लग	O
जाएगी	O
उसमें	O
आप	O
की	O
,	O

हाँ	O
ओर	O
government	O
मतलब	B-pet_R
job	O
का	O
मतलब	O
पूरा	O
future	O
secure	O
हों	O
मतलब	B-pet_R
जाता	O
है	O
मतलब	B-pet_R
मतलब	B-pet_R
होने	O
मतलब	B-pet_R
से	O
कोई	O
tension	O
नहीं	O
रहती	O
है	O
क्योंकि	O
वो	O
मतलब	B-pet_R
हटती	O
भी	O
नहीं	O
मतलब	B-pet_R
हे	O
ऐसा	O
भी	O
कुछ	O
नहीं	O
है	O
कि	O
दो	O
महीने	O
के	O
बाद	O
आपका	O
काम	O
अच्छा	O
नहीं	O
लगेगा	O
मतलब	B-pet_R
तों	O
निकाल	O
देंगे	O
मतलब	B-pet_R
ऐसा	O
कुछ	O
,	O

yes	O
,	O

कुछ	O
भी	O
नहीं	O
होगा	O
बल्कि	O
जो	O
भी	O
covid	O
के	O
time	O
पे	O
इतनी	O
सब	O
जगह	O
काम	O
बंद	O
हों	O
गया	O
था	O
लोग	O
खा	O
रहे	O
थे	O
जो	O
government	O
job	O
करतें	O
हैं	O
क्योंकि	O
उनके	O
account	O
में	O
आ	O
रहे	O
थे	O
पैसे	O
,	O

हम्म	O
सही	O
है	O
,	O

covid	O
के	O
time	O
पे	O
पता	O
पड़ी	O
थी	O
ये	O
चीज़	O
की	O
government	O
job	O
होना	B-repeat_R
होना	B-Alteration
कितना	O
जरूरी	O
है	O
,	O

but	O
govern	O
~	O
जो	O
ये	O
corona	O
का	O
time	O
आया	O
था	O
lock	O
down	O
लगा	O
था	O
मुझे	O
सुनाई	O
में	O
आया	O
था	O
i	O
think	O
government	O
वालों	O
कि	O
salary	O
half	O
कर	O
दी	O
उस	O
time	O
पे	O
।	O

हम्म	O
कुछ	O
लोगों	O
की	O
half	O
करदी	O
थी	O
आ	O
रही	O
थी	O
monthly	O
उनकी	O
आ	O
रहा	O
था	O
,	O
full	O
package	O
ही	O
आ	O
रहा	O
था	O
जो	O
normally	O
थी	O
उनके	O
वहीं	O
आ	O
रहा	O
था	O
।	O

हां	O
हम्म	O

okay	O
हां	O
तो	O
फिर	O
i	O
think	O
ये	O
सरकारी	O
job	O
हि	O
better	O
है	O
and	O
i	O
think	O
,	O

competition	O
की	O
तैयारी	O
करते	O
रहो	O
इससे	O
क्या	O
पढ़ाई	O
में	O
मन	O
लगा	O
रहेगा	O
अच्छी	O
बात	O
है	O
अगर	O
ज्यादा	O
से	O
ज्यादा	O
जानकारी	O
होगी	O
किसी	O
चीज	O
की	O
अगर	O
government	O
भी	O
नहीं	O
कुछ	O
घर	O
बैठे	O
ऐसा	O
तो	O
कर	O
सकते	O
हैं	O
,	O
की	O
भई	O
हाँ	O
खुद	O
का	O
normal	O
खर्चा	O
निकल	O
जाए	O
।	O

क्योंकि	O
education	O
को	O
तो	O
बहुत	O
सारी	O
चीज़ें	O
tuition	O
पढालो	O
घर	O
पे	O
online	O
classes	O
लगा	O
लो	O
आजकल	O
तो	O
यू	O
टयुब	O
पे	O
,	O

जैसे	B-false_R
computer	I-false_R
हाँ	O
वो	O
भी	O
है	O
,	O
सही	O
है	O
हाँ	O
एक	O
बार	O
अगर	O
